User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:02:37Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",a1b75c87-1d53-4e6a-a0d1-c88207c2b2b5,d939c552-95d9-4f3f-8785-d072b8a14a3d,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:01:32Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailReadOnlyAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""cloudTrailAdmins""}]",5922b593-9207-446f-9577-9a0ffcabd0a8,7a7a5d79-5c2f-459b-9f33-65f432ced27a,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:01:32Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrail_FullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""cloudTrailAdmins""}]",6db593e1-82bd-47a5-b42b-ceaee787fbb4,8dd020b0-6616-4a8f-9f23-46c1ba6fb90c,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:01:32Z,iam.amazonaws.com,CreateGroup,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA5LPUWRZIPCCX5EYZ6""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::918025571920:group/cloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""cloudTrailAdmins""}]",bb9d8960-3269-4ec9-8db9-0661900b277e,d66ee46b-ea3f-4a64-a148-7d5fe81b314a,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T05:58:01Z,iam.amazonaws.com,UpdateAccountPasswordPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,[],bd04a87e-ee95-4d77-af84-c5bcb7543436,42de8f80-87ca-490e-904e-0161251a5e8c,false,AwsApiCall,918025571920,Management
root,,2021-01-26T05:56:16Z,signin.amazonaws.com,ConsoleLogin,us-east-1,91.46.37.253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36",,[],,5fce4c52-26b3-4763-8ce5-5f175ee6bc37,false,AwsConsoleSignIn,918025571920,Management
angel,ASIA5LPUWRZIMPIUBUZ7,2021-01-26T05:49:40Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],c44f3d49-5798-47db-9194-74663b031bc0,8acb69f6-0b4f-42bf-b15d-71b71692b79d,false,AwsApiCall,918025571920,Management
angel,,2021-01-26T05:49:05Z,signin.amazonaws.com,ConsoleLogin,us-east-1,91.46.37.253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36",,[],,3af1d548-5bf2-4e0a-ad75-7f403e19b7cf,false,AwsConsoleSignIn,918025571920,Management
root,,2021-01-26T05:48:11Z,signin.amazonaws.com,ConsoleLogin,us-east-1,91.46.37.253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36",,[],,5e3049f4-ba18-4920-aa5c-f50df7f21973,false,AwsConsoleSignIn,918025571920,Management
root,ASIA5LPUWRZINGNL5V5W,2021-01-26T05:45:28Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""}]",7d32a5f6-1bd3-4b54-abd3-0d1611170152,03e964be-5842-42e0-a81c-736c2f9f3e8a,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZINGNL5V5W,2021-01-26T05:45:28Z,iam.amazonaws.com,CreateAccessKey,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIA5LPUWRZILBSN34WU""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""}]",b300d869-cc7f-4628-a418-00835251c793,25960d2d-8cdd-4977-906d-b58dd9276dae,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZINGNL5V5W,2021-01-26T05:45:27Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",7e8aba35-e16d-4102-bf3d-c5b735da6d68,28204ce1-da5d-4746-b81d-2c6230966bd8,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZINGNL5V5W,2021-01-26T05:45:26Z,iam.amazonaws.com,CreateUser,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA5LPUWRZIBDDGQ2ICL""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::918025571920:user/angel""}]",70688903-4180-4560-993c-aa81885ae636,f2cabeb6-d316-4198-8a8c-30c55a4bd088,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZINGNL5V5W,2021-01-26T05:44:45Z,iam.amazonaws.com,DetachUserPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",0cc9cbb7-7214-44b9-a503-717bd7e5fe62,2d3d5ad4-b3e1-4cd2-a0e6-41b394d22717,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZINGNL5V5W,2021-01-26T05:44:45Z,iam.amazonaws.com,DeleteLoginProfile,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""}]",ee7958b3-d901-4c54-83dd-92c48b431b8f,333b7f15-6544-42bc-933c-bb45a83e6bfc,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZINGNL5V5W,2021-01-26T05:44:45Z,iam.amazonaws.com,DeleteAccessKey,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIA5LPUWRZIJKV3M2HB""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""}]",8ee20a52-09f3-40c7-9218-39e986881360,73e08781-8b73-4050-8a65-e395f8429e2f,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZINGNL5V5W,2021-01-26T05:44:45Z,iam.amazonaws.com,DeleteUser,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""}]",050a855f-dd79-4f1d-b4af-2179f8ddf607,e4e91d9c-af04-4c85-814b-8da0499299e2,false,AwsApiCall,918025571920,Management
root,,2021-01-26T05:43:49Z,signin.amazonaws.com,ConsoleLogin,us-east-1,91.46.37.253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36",,[],,71ec16a9-8606-4a47-9be6-1995912e4886,false,AwsConsoleSignIn,918025571920,Management
root,ASIA5LPUWRZIO5K3WXRU,2021-01-26T05:42:23Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""}]",4b97ac0d-f5cb-4cff-b925-e8b68a1e2ebb,3f16bbda-0c74-442d-a473-4e18fa525f49,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIO5K3WXRU,2021-01-26T05:42:23Z,iam.amazonaws.com,CreateAccessKey,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIA5LPUWRZIJKV3M2HB""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""}]",f5cab6ad-e89b-41f0-b048-3370f623cb42,c5b33a8b-723d-43ee-8cab-6cc83659d80c,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIO5K3WXRU,2021-01-26T05:42:22Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",2ee83fc0-4ee3-41a0-b5d3-4fdf2be758fd,007241bf-f594-45c3-b257-0c77075f0869,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIO5K3WXRU,2021-01-26T05:42:22Z,iam.amazonaws.com,CreateUser,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""angel""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::918025571920:user/angel""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA5LPUWRZIO5ABWJPQH""}]",b089468f-f9fa-46d8-b7b8-02f25436a910,35e28910-bddb-4223-8f68-247affdc5ec5,false,AwsApiCall,918025571920,Management
root,,2021-01-26T05:40:19Z,signin.amazonaws.com,ConsoleLogin,us-east-1,91.46.37.253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36",,[],,1d2d6bc1-30f3-448d-be2e-06102d0b59d6,false,AwsConsoleSignIn,918025571920,Management
